1.035242080688476562e+00,1.455276131629943848e+00,2.668133497238159180e+00,7.782868109643459320e-03,-3.057255446910858154e-01,4.768251776695251465e-01,-5.422138571739196777e-01,-4.310539066791534424e-01,1.557691693305969238e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.620386540889739990e-01,-6.265714168548583984e-01,2.344329096376895905e-02,3.398530930280685425e-02,-1.592829707078635693e-03,-2.640385329723358154e-01,-3.057255446910858154e-01,3.865820765495300293e-01,4.160901904106140137e-02,3.270361721515655518e-01,3.835259675979614258e-01,1.017844915390014648e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-4.907940328121185303e-01,-5.933389067649841309e-01,7.356075644493103027e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-1.059025451540946960e-01,-1.691874116659164429e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.392157912254333496e+00,-4.994831085205078125e-01,4.839207231998443604e-01,-3.834507167339324951e-01,-9.220948219299316406e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.482484340667724609e-01,-6.265714168548583984e-01,5.408692359924316406e-02,-1.360340118408203125e-01,-2.115979343652725220e-01,3.217391014099121094e+00,-3.057255446910858154e-01,-4.994831085205078125e-01,1.065249085426330566e+00,-2.381312400102615356e-01,-3.958476781845092773e-01,1.722116470336914062e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-3.528336584568023682e-01,-5.433520674705505371e-01,-6.085767745971679688e-01,1.884537637233734131e-01,1.398969769477844238e+00,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-4.750318825244903564e-01,-1.141146779060363770e+00,-1.472470909357070923e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.994013905525207520e+00,-6.265714168548583984e-01,-7.161120176315307617e-01,-4.133848249912261963e-01,-1.377240568399429321e-01,-6.741093937307596207e-03,2.605090141296386719e+00,-2.523995339870452881e-01,-4.387598633766174316e-01,2.431722283363342285e-01,8.255394101142883301e-01,-8.903352022171020508e-01,7.554582953453063965e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,4.878980517387390137e-01,-4.461646676063537598e-01,-6.265714168548583984e-01
1.507955431938171387e+00,-7.782871723175048828e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,4.471299350261688232e-01,-8.120989799499511719e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.344499707221984863e+00,-4.994831085205078125e-01,-3.338465690612792969e-01,-6.265714168548583984e-01,-5.839073657989501953e-01,9.081567525863647461e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-5.037621855735778809e-01,8.545945882797241211e-01,-8.821125626564025879e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.650479197502136230e+00,-1.076790168881416321e-01,1.354679763317108154e-01,-3.729771971702575684e-01,-4.364121258258819580e-01,9.946343898773193359e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.920179128646850586e+00,-4.994831085205078125e-01,-5.778231620788574219e-01,-2.685982584953308105e-01,-1.141146779060363770e+00,5.104722976684570312e-01,-2.115979343652725220e-01,2.404741048812866211e+00,-3.057255446910858154e-01,-4.994831085205078125e-01,-1.823918819427490234e-01,-3.099500238895416260e-01,-5.991236567497253418e-01,-7.274591326713562012e-01,-2.115979343652725220e-01,-1.162438094615936279e-01,1.672320961952209473e+00,-2.092247158288955688e-01,9.211472272872924805e-01,-3.267349600791931152e-01,-4.810423254966735840e-01,-2.845986001193523407e-02,2.658164024353027344e+00,-2.640385329723358154e-01,2.474644660949707031e+00,-4.994831085205078125e-01,-2.054732888936996460e-01,1.752354741096496582e+00,-1.141146779060363770e+00,-1.147045567631721497e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-5.013133883476257324e-01,-2.489034831523895264e-01,-2.488290220499038696e-01,-2.115979343652725220e-01,-1.808495521545410156e-01,-2.103569917380809784e-02,-4.192289337515830994e-02,-2.880943715572357178e-01,-1.952411048114299774e-02,-2.489034831523895264e-01,-2.488290220499038696e-01,-2.115979343652725220e-01,-1.808495521545410156e-01,-2.103569917380809784e-02,-4.192289337515830994e-02,-2.880943715572357178e-01,-1.952411048114299774e-02,-2.489034831523895264e-01,-2.488290220499038696e-01,-2.115979343652725220e-01,-1.808495521545410156e-01,-2.103569917380809784e-02,-4.192289337515830994e-02,-2.880943715572357178e-01,-1.952411048114299774e-02,-2.489034831523895264e-01,-2.488290220499038696e-01,-2.115979343652725220e-01,-1.808495521545410156e-01,-2.103569917380809784e-02,-4.192289337515830994e-02,-2.880943715572357178e-01,-1.952411048114299774e-02
-1.141146779060363770e+00,6.171798706054687500e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,1.878715753555297852e+00,1.140924811363220215e+00,-2.018204629421234131e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.209183096885681152e+00,-4.994831085205078125e-01,1.026823639869689941e+00,-4.554735124111175537e-01,-4.544036835432052612e-02,-5.016545057296752930e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,4.723624885082244873e-01,-1.745696514844894409e-01,1.881624758243560791e-01,5.445160344243049622e-02,-5.585632324218750000e-01,-6.756199598312377930e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,7.166990637779235840e-01,-3.635794818401336670e-01,-5.345351994037628174e-02,1.166611351072788239e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,4.488509595394134521e-01,-4.994831085205078125e-01,2.155820280313491821e-01,-6.265714168548583984e-01,7.848364710807800293e-01,2.739396095275878906e-01,-2.115979343652725220e-01,1.100560426712036133e+00,-3.057255446910858154e-01,-7.923310250043869019e-02,-3.671467006206512451e-01,5.824853777885437012e-01,9.093565344810485840e-01,-1.357604861259460449e-01,1.199211239814758301e+00,-2.640385329723358154e-01,-3.057255446910858154e-01,2.053616046905517578e+00,-5.778231620788574219e-01,-3.531815409660339355e-01,-1.039793714880943298e-01,1.982187390327453613e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-9.161053597927093506e-02,-5.778231620788574219e-01,-2.662416994571685791e-01,-6.496612429618835449e-01,-2.596553266048431396e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,9.121525287628173828e-01,-5.778231620788574219e-01,5.576213598251342773e-01,-1.141146779060363770e+00,8.355738520622253418e-01,-2.115979343652725220e-01,4.254738986492156982e-01,-3.057255446910858154e-01,1.315392613410949707e+00,-5.778231620788574219e-01,1.009616017341613770e+00,-3.904069066047668457e-01,1.822191029787063599e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,1.548628926277160645e+00,1.290628686547279358e-02,-6.265714168548583984e-01,6.502841711044311523e-01,3.183179795742034912e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,1.571785330772399902e+00,-9.305005073547363281e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.736487746238708496e+00,-6.265714168548583984e-01
-8.084239959716796875e-01,7.296496629714965820e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,1.091858744621276855e+00,-1.694520264863967896e-01,9.634322524070739746e-01,-2.115979343652725220e-01,1.461391687393188477e+00,-3.057255446910858154e-01,-3.428098261356353760e-01,-2.375375330448150635e-01,-2.639674842357635498e-01,9.805167317390441895e-01,2.981586754322052002e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.496794939041137695e+00,-4.994831085205078125e-01,2.632904425263404846e-02,1.571007251739501953e+00,7.187903672456741333e-02,-5.051172375679016113e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,9.970596432685852051e-01,5.080922245979309082e-01,-1.363325715065002441e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-1.966027617454528809e-01,-6.265714168548583984e-01,-2.712948918342590332e-01,-8.059993386268615723e-01,-2.115979343652725220e-01,6.573028117418289185e-02,-3.057255446910858154e-01,1.990023732185363770e+00,-4.095884263515472412e-01,1.660368889570236206e-01,1.299635041505098343e-02,4.697808325290679932e-01,1.233569979667663574e-01,-2.640385329723358154e-01,2.044513463973999023e+00,-1.323093920946121216e-01,7.399441599845886230e-01,1.177451372146606445e+00,-1.141146779060363770e+00,-3.180172145366668701e-01,-1.000403091311454773e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,1.415593624114990234e+00,4.850001335144042969e-01,3.694059699773788452e-02,-1.906395405530929565e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-1.293450444936752319e-01,1.167350262403488159e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.426705956459045410e+00,-6.265714168548583984e-01,7.896481454372406006e-02,-5.803691744804382324e-01,-2.115979343652725220e-01,3.072888612747192383e+00,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,8.865122497081756592e-02,7.537634968757629395e-01,-9.087396860122680664e-01,-2.115979343652725220e-01,2.016415834426879883e+00,-3.057255446910858154e-01,-2.586817741394042969e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,9.932801127433776855e-01,-1.646225154399871826e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,5.764843821525573730e-01,1.173751354217529297e+00,6.013458371162414551e-01
8.262087106704711914e-01,-7.558407187461853027e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-2.437208034098148346e-02,5.631134510040283203e-01,-6.265714168548583984e-01,-8.065960407257080078e-01,-4.036573469638824463e-01,4.136620089411735535e-02,-2.559160627424716949e-02,1.351822376251220703e+00,1.395453959703445435e-01,1.410697340965270996e+00,1.764192938804626465e+00,-2.849079072475433350e-01,1.589041948318481445e-02,-2.115979343652725220e-01,-2.046789973974227905e-02,-3.057255446910858154e-01,7.361122965812683105e-02,-5.892686173319816589e-02,3.520213067531585693e-01,1.379831314086914062e+00,-6.791611909866333008e-01,-2.115979343652725220e-01,7.233996689319610596e-02,-3.057255446910858154e-01,-4.994831085205078125e-01,-4.816575944423675537e-01,9.733837246894836426e-01,2.683790400624275208e-02,-1.983846575021743774e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,1.125906825065612793e+00,-5.778231620788574219e-01,-6.265714168548583984e-01,-1.141146779060363770e+00,3.415325284004211426e-01,-2.115979343652725220e-01,7.155507802963256836e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,3.643885850906372070e-01,5.995125770568847656e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-1.626042276620864868e-02,2.632493972778320312e-01,8.512296676635742188e-01,8.192161321640014648e-01,-2.477150410413742065e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-1.465598642826080322e-01,1.585665583610534668e+00,-3.031501471996307373e-01,4.186767935752868652e-01,2.680353522300720215e-01,-5.339975357055664062e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,4.057040214538574219e-01,1.000037550926208496e+00,-6.265714168548583984e-01,-2.791946828365325928e-01,-4.688509553670883179e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,2.578297257423400879e-01,4.547155201435089111e-01,-6.115533113479614258e-01,-1.005139946937561035e+00,1.390739440917968750e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,4.565561413764953613e-01,1.257951557636260986e-01,6.154794245958328247e-02,5.574685931205749512e-01,1.121218577027320862e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,2.673306167125701904e-01,-2.548412382602691650e-01,-1.899860650300979614e-01,2.188901156187057495e-01,4.960972070693969727e-01,7.682469487190246582e-01,-2.115979343652725220e-01,7.819888740777969360e-02,-3.057255446910858154e-01,5.384069085121154785e-01,-3.485817909240722656e-01,-6.265714168548583984e-01
1.080059260129928589e-01,-5.870335102081298828e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.093935847282409668e+00,-6.265714168548583984e-01,-3.073673546314239502e-01,-5.274070501327514648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.574384331703186035e-01,-6.265714168548583984e-01,-4.769883751869201660e-01,-6.405776739120483398e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.139822959899902344e+00,-4.994831085205078125e-01,-5.778231620788574219e-01,4.433355331420898438e-01,-5.355377197265625000e-01,-9.121354818344116211e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.627078413963317871e-01,-6.265714168548583984e-01,-1.141146779060363770e+00,-4.266745150089263916e-01,-2.115979343652725220e-01,-1.119722276926040649e-01,6.673811078071594238e-01,-4.994831085205078125e-01,9.013571143150329590e-01,3.526082038879394531e-01,-4.332581758499145508e-01,-6.241162866353988647e-02,2.494325861334800720e-02,-2.640385329723358154e-01,-3.057255446910858154e-01,-3.630183637142181396e-01,3.244310209993273020e-04,2.551901638507843018e-01,-6.613114476203918457e-02,1.199378073215484619e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,2.783458232879638672e-01,4.069636464118957520e-01,3.412981986999511719e+00,-2.640385329723358154e-01,-3.057255446910858154e-01,1.101175308227539062e+00,-5.778231620788574219e-01,-6.265714168548583984e-01,-6.717086434364318848e-01,-9.517678618431091309e-01,2.437345027923583984e+00,-2.640385329723358154e-01,1.972226619720458984e+00,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-6.545965671539306641e-01,-2.830782532691955566e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-4.920362681150436401e-02,-4.994831085205078125e-01,6.152932643890380859e-01,-4.507122039794921875e-01,-2.660734057426452637e-01,3.733430802822113037e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,1.854140520095825195e+00,-4.994831085205078125e-01,1.833217144012451172e+00,1.251594781875610352e+00,5.864904727786779404e-03,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,2.702346742153167725e-01,-6.265714168548583984e-01,1.139227300882339478e-01,-4.734507203102111816e-01,-2.115979343652725220e-01,-1.230218857526779175e-01,-1.737197116017341614e-02,-3.988898098468780518e-01,8.783734589815139771e-02,-1.091241389513015747e-01
-4.963935613632202148e-01,-7.811299711465835571e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,7.853817939758300781e-01,8.957951068878173828e-01,2.665562033653259277e-01,-6.371520757675170898e-01,4.545093774795532227e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,2.489422559738159180e-01,5.264718532562255859e-01,-8.307407796382904053e-02,-3.528308123350143433e-02,-3.020404577255249023e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-3.329257071018218994e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,6.916367411613464355e-01,6.577686071395874023e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-3.481584489345550537e-01,2.089155197143554688e+00,1.097275223582983017e-02,1.071874022483825684e+00,6.063892841339111328e-01,-2.640385329723358154e-01,2.748492479324340820e+00,-4.091874361038208008e-01,1.600776672363281250e+00,1.461547374725341797e+00,1.245639204978942871e+00,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,7.729925513267517090e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,1.068107128143310547e+00,8.627880215644836426e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,3.046556413173675537e-01,8.799097687005996704e-02,2.118511676788330078e+00,1.114016652107238770e+00,1.389056630432605743e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,5.370017886161804199e-01,-4.941129088401794434e-01,3.311162889003753662e-01,-7.521495223045349121e-01,-6.244781613349914551e-01,-2.115979343652725220e-01,2.864729404449462891e+00,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-2.656881213188171387e-01,1.537263751029968262e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-2.839005887508392334e-01,4.630914032459259033e-01,7.939110398292541504e-01,5.480212569236755371e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,9.752723574638366699e-01,1.521446347236633301e+00,-1.141146779060363770e+00,-1.438835561275482178e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-4.639354646205902100e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,2.107251062989234924e-02,1.283097267150878906e-01,-8.385048061609268188e-02,-6.265714168548583984e-01
8.147908449172973633e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,1.297714233398437500e+00,-5.778231620788574219e-01,-6.265714168548583984e-01,9.911132603883743286e-02,1.226721778512001038e-01,-2.115979343652725220e-01,1.805381625890731812e-01,3.073765337467193604e-01,-4.994831085205078125e-01,3.073521554470062256e-01,-1.109883282333612442e-02,1.064562350511550903e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,1.008060574531555176e+00,-7.260393351316452026e-02,5.758956074714660645e-01,7.600480318069458008e-01,-6.265714168548583984e-01,1.019796133041381836e+00,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,2.435719728469848633e+00,-4.994831085205078125e-01,1.193653821945190430e+00,3.724170103669166565e-02,-2.017570585012435913e-01,4.768099486827850342e-01,-2.115979343652725220e-01,2.256272077560424805e+00,-3.057255446910858154e-01,-1.846999228000640869e-01,-3.550006747245788574e-01,-6.265714168548583984e-01,-1.181485429406166077e-01,7.401753962039947510e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-1.249448880553245544e-01,-1.071200594305992126e-01,1.271123141050338745e-01,-1.156425401568412781e-01,-4.938724339008331299e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,8.618248701095581055e-01,3.142083883285522461e-01,-4.067250192165374756e-01,4.107473790645599365e-01,4.516367018222808838e-01,-2.115979343652725220e-01,-8.609531819820404053e-02,-3.057255446910858154e-01,-4.994831085205078125e-01,5.352239310741424561e-02,-2.147513926029205322e-01,-1.141146779060363770e+00,-2.969579696655273438e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-4.601178467273712158e-01,3.652579337358474731e-02,1.052889943122863770e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,1.682402938604354858e-01,4.385846257209777832e-01,-7.337256073951721191e-01,-4.116174280643463135e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,4.900507330894470215e-01,6.337593793869018555e-01,-6.265714168548583984e-01,2.084857374429702759e-01,-3.109731078147888184e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,2.705744028091430664e+00,-5.778231620788574219e-01,3.986021503806114197e-02,1.091109991073608398e+00,-9.999717473983764648e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,9.961947202682495117e-01,1.365982741117477417e-01,-6.265714168548583984e-01
-9.711806774139404297e-01,1.997806310653686523e+00,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,1.356955319643020630e-01,-3.018100745975971222e-02,-2.115979343652725220e-01,2.563067078590393066e-01,-3.057255446910858154e-01,-8.095545321702957153e-02,7.009923458099365234e-01,-2.219593822956085205e-01,-3.218908309936523438e-01,-2.660203874111175537e-01,1.760341078042984009e-01,7.790566235780715942e-02,-3.057255446910858154e-01,3.584736287593841553e-01,-7.259810715913772583e-02,-4.076558649539947510e-01,1.357471793889999390e-01,2.820699512958526611e-01,-2.115979343652725220e-01,-1.257824599742889404e-01,8.118047565221786499e-02,9.297849982976913452e-02,5.453487038612365723e-01,3.732244372367858887e-01,5.517113804817199707e-01,-1.134594008326530457e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,3.165312051773071289e+00,1.964622974395751953e+00,6.292379498481750488e-01,-3.561773300170898438e-01,-6.283667683601379395e-01,-4.538893699645996094e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,2.658264935016632080e-01,-2.877468764781951904e-01,-1.820317804813385010e-01,4.304023087024688721e-02,5.229779332876205444e-02,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,2.535543739795684814e-01,-2.138426899909973145e-01,1.168006807565689087e-01,-1.196749731898307800e-01,-2.640385329723358154e-01,-1.425279825925827026e-01,-2.760330140590667725e-01,6.718401312828063965e-01,1.495038121938705444e-01,8.065475225448608398e-01,8.122118115425109863e-01,1.992992997169494629e+00,-2.461751252412796021e-01,-3.057255446910858154e-01,2.344804525375366211e+00,-5.778231620788574219e-01,-2.436148971319198608e-01,1.113119006156921387e+00,-1.081396713852882385e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,6.616148352622985840e-01,2.360733598470687866e-01,-5.778231620788574219e-01,2.883660495281219482e-01,-7.923926711082458496e-01,-3.323450312018394470e-02,1.364907503128051758e+00,-2.640385329723358154e-01,-3.057255446910858154e-01,9.543831944465637207e-01,6.780949831008911133e-01,5.337943434715270996e-01,2.021809339523315430e+00,1.237235665321350098e+00,-2.115979343652725220e-01,3.103213943541049957e-02,-3.057255446910858154e-01,1.228199005126953125e+00,5.675390362739562988e-01,-6.265714168548583984e-01,8.780100196599960327e-02,5.383340120315551758e-01,1.109418749809265137e+00,-2.640385329723358154e-01,7.753455638885498047e-01,-2.682858407497406006e-01,-4.360796213150024414e-01,-8.685049414634704590e-02
1.372863411903381348e+00,7.902736067771911621e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-4.063360095024108887e-01,-6.265714168548583984e-01,-1.450725942850112915e-01,-3.300657868385314941e-01,-2.115979343652725220e-01,2.433472156524658203e+00,-3.057255446910858154e-01,-5.975329130887985229e-02,-1.833028644323348999e-01,9.191548824310302734e-01,-6.640891730785369873e-02,-9.131945669651031494e-03,-2.115979343652725220e-01,9.061326980590820312e-01,-3.057255446910858154e-01,1.943846821784973145e+00,3.392070233821868896e-01,-4.557554721832275391e-01,-4.211114645004272461e-01,3.236507475376129150e-01,2.761071324348449707e-01,3.796284496784210205e-01,-1.685685813426971436e-01,-4.039388895034790039e-02,-3.001116216182708740e-01,1.052139997482299805e-01,-3.715241551399230957e-01,-4.936714172363281250e-01,-2.115979343652725220e-01,3.294512629508972168e-02,4.528506100177764893e-02,-5.387559160590171814e-02,-6.606458872556686401e-02,5.243736505508422852e-01,2.920571481809020042e-03,1.021587923169136047e-01,-2.115979343652725220e-01,-8.387000113725662231e-02,-3.057255446910858154e-01,-4.994831085205078125e-01,1.524833321571350098e+00,-6.265714168548583984e-01,-1.141146779060363770e+00,1.654923707246780396e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,4.362533390522003174e-01,-4.588505923748016357e-01,9.489006996154785156e-01,-1.524143666028976440e-01,1.247490763664245605e+00,-3.788007795810699463e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-7.072923779487609863e-01,6.379483342170715332e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-7.382256910204887390e-03,-3.699413537979125977e-01,-9.999717473983764648e-01,-2.115979343652725220e-01,-1.422841995954513550e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,2.989391684532165527e-01,6.153602004051208496e-01,-2.115979343652725220e-01,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,-5.778231620788574219e-01,-6.265714168548583984e-01,-4.532404243946075439e-01,-5.406104922294616699e-01,-2.115979343652725220e-01,2.727402687072753906e+00,5.564037561416625977e-01,-2.260923236608505249e-01,-5.778231620788574219e-01,5.605152249336242676e-01,-4.983667731285095215e-01,-9.999717473983764648e-01,3.213440656661987305e+00,-2.640385329723358154e-01,-3.057255446910858154e-01,-4.994831085205078125e-01,4.209826588630676270e-01,-6.265714168548583984e-01
